303 89 0
304 77 0
305 18 0
306 190 0
307 562 0
308 13 0
309 451 0
310 1325 0
311 145 0
312 4 0
313 54 0
314 3 0
315 13 0
316 51 0
317 1 0
318 10 0
319 46 0
320 42 0
321 193 0
322 3 0
323 60 0
324 2 0
325 127 0
326 4 0
327 126 0
328 2063 0
329 115 0
330 9 0
331 290 0
332 27 0
333 4 0
334 213 0
335 47 0
336 9 0
337 4 0
338 15 0
339 12 0
340 36 0
341 8 0
342 25 0
343 135 0
344 920 0
345 5 0
346 22 0
347 1794 0
348 34 0
349 5 0
350 6 0
351 987 0
352 3 0
353 206 0
354 62 0
355 4 0
356 1 0
357 239 0
358 256 0
359 9 0
360 2 0
361 36 0
362 21 0
363 78 0
364 27 0
365 3 0
366 6 0
367 26 0
368 73 0
369 13 0
370 9 0
371 40 0
372 342 0
373 2 0
374 1 0
375 3 0
376 19 0
377 102 0
378 1 0
379 4 0
380 69 0
381 402 0
382 7 0
383 15 0
384 21 0
385 22 0
386 36 0
387 49 0
388 1 0
389 144 0
390 113 0
391 61 0
392 148 0
393 46 0
394 109 0
395 75 0
396 110 0
397 17 0
398 203 0
399 49 0
400 87 0
401 2 0
402 792 0
403 246 0
404 54 0
405 257 0
406 32 0
407 16 0
408 1 0
409 37 0
410 53 0
411 115 0
412 206 0
413 3 0
414 91 0
415 39 0
416 52 0
417 46 0
418 81 0
419 53 0
420 1 0
421 1163 0
422 89 0
423 22 0
424 199 0
425 28 0
426 35 0
427 60 0
428 125 0
429 3 0
430 30 0
431 104 0
432 66 0
433 769 0
434 25 0
435 21 0
436 72 0
437 205 0
438 288 0
439 26 0
440 8 0
441 6 0
442 34 0
443 187 0
444 9 0
445 2 0
446 26 0
447 6 0
448 6 0
449 11 0
450 397 0
451 6 0
452 229 0
453 352 0
454 254 0
455 6 0
456 2 0
457 2 0
458 7 0
459 6 0
460 50 0
461 53 0
462 33 0
463 677 0
464 129 0
465 20 0
466 117 0
467 9 0
468 228 0
469 23 0
470 55 0
471 1 0
472 20 0
473 23 0
474 3 0
475 1 0
476 772 0
477 130 0
478 6 0
479 371 0
480 89 0
481 23 0
482 19 0
483 418 0
484 23 0
485 2 0
486 44 0
487 69 0
488 43 0
489 6 0
490 215 0
491 64 0
492 3 0
493 65 0
494 568 0
495 11 0
496 3 0
497 4 0
498 2710 0
499 66 0
500 2 0
501 11 0
502 5 0
503 73 0
504 37 0
505 342 0
506 729 0
507 38 0
508 15 0
509 4 0
510 6 0
511 6 0
512 157 0
513 66 0
514 79 0
515 122 0
516 3 0
517 136 0
518 9 0
519 12 0
520 8 0
521 53 0
522 18 0
523 44 0
524 294 0
525 41 0
526 78 0
527 591 0
528 275 0
529 155 0
530 16 0
531 1 0
532 6 0
533 5 0
534 116 0
535 4 0
536 68 0
537 1 0
538 14 0
539 299 0
540 86 0
541 2 0
542 6 0
543 11 0
544 18 0
545 67 0
546 1 0
547 8 0
548 3 0
549 500 0
550 20 0
551 14 0
552 113 0
553 2 0
554 11 0
555 47 0
556 22 0
557 19 0
558 3 0
559 5 0
560 2 0
561 69 0
562 71 0
563 169 0
564 78 0
565 2496 0
566 383 0
567 87 0
568 168 0
569 52 0
570 5 0
571 192 0
572 712 0
573 79 0
574 3 0
575 782 0
576 129 0
577 124 0
578 4 0
579 5 0
580 512 0
581 50 0
582 31 0
583 47 0
584 11 0
585 312 0
586 712 0
587 75 0
588 250 0
589 17 0
590 42 0
591 69 0
592 1 0
593 67 0
594 62 0
595 96 0
596 11 0
597 29 0
598 24 0
599 1 0
600 12 0
601 89 0
602 22 0
603 1 0
604 30 0
605 67 0
606 77 0
607 258 0
608 650 0
609 21 0
610 29 0
611 2 0
612 113 0
613 32 0
614 3 0
615 13 0
616 4 0
617 2 0
618 84 0
619 1 0
620 142 0
621 18 0
622 110 0
623 59 0
624 1 0
625 79 0
626 4 0
627 10 0
628 72 0
629 3 0
630 150 0
631 1 0
632 1 0
633 55 0
634 5 0
635 4 0
636 392 0
637 16 0
638 5 0
639 57 0
640 576 0
641 16 0
642 3 0
643 21 0
644 97 0
645 12 0
646 51 0
647 42 0
648 1 0
649 7 0
650 26 0
651 131 0
652 1 0
653 1 0
654 132 0
655 91 0
656 17 0
657 30 0
658 10 0
659 52 0
660 177 0
661 32 0
662 2 0
663 1 0
664 75 0
665 42 0
666 1 0
667 654 0
668 1 0
669 56 0
670 252 0
671 1 0
672 4 0
673 49 0
674 59 0
675 1 0
676 1 0
677 2 0
678 1 0
679 208 0
680 340 0
681 244 0
682 82 0
683 669 0
684 172 0
685 605 0
686 82 0
687 76 0
688 3 0
689 3 0
690 32 0
691 59 0
692 71 0
693 76 0
694 863 0
695 116 0
696 586 0
697 47 0
698 588 0
699 253 0
700 9 0
701 693 0
702 30 0
703 33 0
704 340 0
705 4 0
706 173 0
707 4 0
708 76 0
709 62 0
710 10 0
711 761 0
712 31 0
713 8 0
714 8 0
715 15 0
716 17 0
717 28 0
718 11 0
719 86 0
720 31 0
721 64 0
722 69 0
723 30 0
724 20 0
725 4 0
726 1188 0
727 15 0
728 11 0
729 118 0
730 33 0
731 54 0
732 155 0
733 172 0
734 171 0
735 147 0
736 162 0
737 1 0
738 1 0
739 353 0
740 42 0
741 2 0
742 1 0
743 53 0
744 58 0
745 4 0
746 3 0
747 29 0
748 6 0
749 576 0
750 239 0
751 11 0
752 1 0
753 5 0
754 168 0
755 1 0
756 250 0
757 15 0
758 1 0
759 4 0
760 7 0
761 3 0
762 3 0
763 24 0
764 11 0
765 9 0
766 62 0
767 75 0
768 33 0
769 84 0
770 198 0
771 23 0
772 6 0
773 1 0
774 137 0
775 98 0
776 37 0
777 1 0
778 132 0
779 3 0
780 14 0
781 3 0
782 119 0
783 24 0
784 21 0
785 80 0
786 285 0
787 3 0
788 1 0
789 4 0
790 281 0
791 2 0
792 80 0
793 374 0
794 3 0
795 5 0
796 57 0
797 16 0
798 155 0
799 68 0
800 540 0
801 272 0
802 247 0
803 26 0
804 149 0
805 81 0
806 136 0
807 7 0
808 7 0
809 9 0
810 1 0
811 3 0
812 1 0
813 40 0
814 38 0
815 252 0
816 295 0
817 3 0
818 12 0
819 8 0
820 68 0
821 149 0
822 4 0
823 103 0
824 46 0
825 1 0
826 10 0
827 89 0
828 457 0
829 1 0
830 7 0
831 3 0
832 418 0
833 84 0
834 494 0
835 133 0
836 1 0
837 9 0
838 240 0
839 2 0
840 1 0
841 18 0
842 13 0
843 270 0
844 93 0
845 4 0
846 62 0
847 379 0
848 41 0
849 807 0
850 432 0
851 2 0
852 3 0
853 6 0
854 7 0
855 306 0
856 22 0
857 135 0
858 156 0
859 9 0
860 9 0
861 21 0
862 82 0
863 65 0
864 1 0
865 170 0
866 53 0
867 23 0
868 63 0
869 49 0
870 13 0
871 114 0
872 231 0
873 8 0
874 123 0
875 175 0
876 17 0
877 146 0
878 132 0
879 339 0
880 12 0
881 27 0
882 651 0
883 309 0
884 61 0
885 2 0
886 1 0
887 4 0
888 8 0
889 108 0
890 42 0
891 4 0
892 22 0
893 2 0
894 9 0
895 40 0
896 1 0
897 6 0
898 33 0
899 3 0
900 56 0
901 216 0
902 157 0
903 82 0
904 5 0
905 26 0
906 4 0
907 85 0
908 1 0
909 150 0
910 23 0
911 91 0
912 1 0
913 4 0
914 8 0
915 6 0
916 18 0
917 1 0
918 2 0
919 32 0
920 127 0
921 2 0
922 7 0
923 58 0
924 74 0
925 44 0
926 4 0
927 49 0
928 52 0
929 7 0
930 122 0
931 57 0
932 26 0
933 14 0
934 165 0
935 3 0
936 53 0
937 31 0
938 26 0
939 100 0
940 360 0
941 109 0
942 4 0
943 1 0
944 12 0
945 16 0
946 118 0
947 6 0
948 292 0
949 12 0
950 1 0
951 169 0
952 45 0
953 48 0
954 65 0
955 19 0
956 151 0
957 6 0
958 541 0
959 32 0
960 207 0
961 11 0
962 742 0
963 22 0
964 186 0
965 454 0
966 8 0
967 2 0
968 4 0
969 422 0
970 150 0
971 59 0
972 57 0
973 16 0
974 11 0
975 1 0
976 95 0
977 96 0
978 56 0
979 35 0
980 6 0
981 2 0
982 1 0
983 17 0
984 30 0
985 43 0
986 150 0
987 1 0
988 1 0
989 18 0
990 130 0
991 106 0
992 154 0
993 1 0
994 11 0
995 5 0
996 8 0
997 12 0
998 17 0
999 315 0
1000 14 0
1001 19 0
1002 35 0
1003 105 0
1004 53 0
1005 9 0
1006 73 0
1007 23 0
1008 10 0
1009 46 0
1010 4 0
1011 73 0
1012 19 0
1013 9 0
1014 7 0
1015 12 0
1016 3 0
1017 98 0
1018 1 0
1019 11 0
1020 112 0
1021 5 0
1022 7 0
1023 81 0
1024 82 0
1025 4 0
1026 2 0
1027 2 0
1028 162 0
1029 87 0
1030 1 0
1031 2 0
1032 1 0
1033 7 0
1034 2 0
1035 52 0
1036 6 0
1037 96 0
1038 1 0
1039 1 0
1040 41 0
1041 37 0
1042 301 0
1043 50 0
1044 36 0
1045 6 0
1046 17 0
1047 3 0
1048 7 0
1049 2 0
1050 1 0
1051 29 0
1052 68 0
1053 3052 0
1054 11 0
1055 3 0
1056 1 0
1057 37 0
1058 16 0
1059 285 0
1060 181 0
1061 62 0
1062 378 0
1063 24 0
1064 246 0
1065 119 0
1066 20 0
1067 41 0
1068 6 0
1069 50 0
1070 46 0
1071 41 0
1072 72 0
1073 265 0
1074 90 0
1075 64 0
1076 71 0
1077 22 0
1078 24 0
1079 27 0
1080 2 0
1081 20 0
1082 1 0
1083 2 0
1084 92 0
1085 4 0
1086 165 0
1087 12 0
1088 109 0
1089 215 0
1090 24 0
1091 19 0
1092 3 0
1093 1 0
1094 15 0
1095 7 0
1096 14 0
1097 1027 0
1098 35 0
1099 42 0
1100 1 0
1101 5 0
1102 47 0
1103 2 0
1104 15 0
1105 39 0
1106 4 0
1107 26 0
1108 3 0
1109 2 0
1110 18 0
1111 270 0
1112 25 0
1113 25 0
1114 27 0
1115 51 0
1116 270 0
1117 8 0
1118 47 0
1119 105 0
1120 22 0
1121 55 0
1122 156 0
1123 8 0
1124 10 0
1125 1 0
1126 5 0
1127 5 0
1128 4 0
1129 8 0
1130 1 0
1131 111 0
1132 2 0
1133 2 0
1134 106 0
1135 35 0
1136 81 0
1137 20 0
1138 51 0
1139 7 0
1140 91 0
1141 23 0
1142 49 0
1143 26 0
1144 162 0
1145 348 0
1146 64 0
1147 149 0
1148 15 0
1149 39 0
1150 41 0
1151 15 0
1152 1 0
1153 2 0
1154 21 0
1155 39 0
1156 87 0
1157 224 0
1158 78 0
1159 24 0
1160 6 0
1161 1 0
1162 76 0
1163 43 0
1164 19 0
1165 5 0
1166 1 0
1167 3 0
1168 95 0
1169 13 0
1170 103 0
1171 30 0
1172 67 0
1173 12 0
1174 44 0
1175 20 0
1176 36 0
1177 34 0
1178 332 0
1179 29 0
1180 9 0
1181 2 0
1182 4 0
1183 44 0
1184 24 0
1185 5 0
1186 30 0
1187 8 0
1188 45 0
1189 13 0
1190 1 0
1191 1 0
1192 60 0
1193 4 0
1194 115 0
1195 6 0
1196 125 0
1197 4 0
1198 72 0
1199 16 0
1200 2 0
1201 4 0
1202 527 0
1203 172 0
1204 710 0
1205 2 0
1206 3 0
1207 166 0
1208 71 0
1209 36 0
1210 1 0
1211 5 0
1212 7 0
1213 43 0
1214 551 0
1215 5 0
1216 44 0
1217 6 0
1218 168 0
1219 50 0
1220 29 0
1221 1 0
1222 84 0
1223 2 0
1224 13 0
1225 32 0
1226 2 0
1227 4 0
1228 6 0
1229 15 0
1230 109 0
1231 1 0
1232 151 0
1233 111 0
1234 1 0
1235 30 0
1236 24 0
1237 171 0
1238 156 0
1239 19 0
1240 32 0
1241 57 0
1242 1 0
1243 1 0
1244 7 0
1245 49 0
1246 6 0
1247 2 0
1248 4 0
1249 6 0
1250 1 0
1251 6 0
1252 3 0
1253 31 0
1254 17 0
1255 14 0
1256 174 0
1257 43 0
1258 46 0
1259 80 0
1260 315 0
1261 4 0
1262 27 0
1263 39 0
1264 27 0
1265 1 0
1266 13 0
1267 13 0
1268 7 0
1269 4 0
1270 7 0
1271 15 0
1272 5 0
1273 5 0
1274 1 0
1275 64 0
1276 6 0
1277 4 0
1278 91 0
1279 121 0
1280 2 0
1281 38 0
1282 14 0
1283 48 0
1284 16 0
1285 1 0
1286 25 0
1287 156 0
1288 1 0
1289 5 0
1290 45 0
1291 14 0
1292 100 0
1293 41 0
1294 37 0
1295 8 0
1296 144 0
1297 27 0
1298 95 0
1299 15 0
1300 7 0
1301 17 0
1302 192 0
1303 9 0
1304 19 0
1305 37 0
1306 30 0
1307 29 0
1308 11 0
1309 104 0
1310 264 0
1311 10 0
1312 17 0
1313 12 0
1314 1 0
1315 1 0
1316 59 0
1317 156 0
1318 125 0
1319 29 0
1320 2 0
1321 6 0
1322 36 0
1323 13 0
1324 61 0
1325 22 0
1326 2 0
1327 76 0
1328 151 0
1329 10 0
1330 34 0
1331 3 0
1332 53 0
1333 21 0
1334 61 0
1335 33 0
1336 3 0
1337 61 0
1338 6 0
1339 4 0
1340 132 0
1341 18 0
1342 14 0
1343 25 0
1344 94 0
1345 15 0
1346 159 0
1347 17 0
1348 77 0
1349 104 0
1350 30 0
1351 5 0
1352 3 0
1353 51 0
1354 3 0
1355 1 0
1356 8 0
1357 5 0
1358 1 0
1359 8 0
1360 5 0
1361 14 0
1362 95 0
1363 28 0
1364 7 0
1365 18 0
1366 1 0
1367 19 0
1368 1 0
1369 62 0
1370 5 0
1371 3 0
1372 53 0
1373 56 0
1374 13 0
1375 8 0
1376 9 0
1377 6 0
1378 141 0
1379 105 0
1380 38 0
1381 113 0
1382 12 0
1383 138 0
1384 8 0
1385 84 0
1386 40 0
1387 17 0
1388 57 0
1389 24 0
1390 2 0
1391 4 0
1392 42 0
1393 117 0
1394 361 0
1395 201 0
1396 28 0
1397 25 0
1398 777 0
1399 11 0
1400 1 0
1401 20 0
1402 155 0
1403 1 0
1404 38 0
1405 3 0
1406 1 0
1407 3 0
1408 18 0
1409 3 0
1410 76 0
1411 30 0
1412 20 0
1413 20 0
1414 3 0
1415 5 0
1416 3 0
1417 4 0
1418 46 0
1419 5 0
1420 9 0
1421 3 0
1422 7 0
1423 2 0
1424 26 0
1425 12 0
1426 19 0
1427 47 0
1428 7 0
1429 51 0
1430 7 0
1431 98 0
1432 13 0
1433 13 0
1434 48 0
1435 28 0
1436 10 0
1437 11 0
1438 8 0
1439 234 0
1440 7 0
1441 4 0
1442 6 0
1443 7 0
1444 14 0
1445 55 0
1446 118 0
1447 112 0
1448 44 0
1449 21 0
1450 72 0
1451 27 0
1452 137 0
1453 17 0
1454 61 0
1455 72 0
1456 2 0
1457 36 0
1458 44 0
1459 3 0
1460 6 0
1461 6 0
1462 11 0
1463 65 0
1464 2 0
1465 3 0
1466 7 0
1467 2 0
1468 25 0
1469 23 0
1470 18 0
1471 3 0
1472 2 0
1473 11 0
1474 3 0
1475 19 0
1476 123 0
1477 2 0
1478 91 0
1479 7 0
1480 87 0
1481 25 0
1482 14 0
1483 1 0
1484 11 0
1485 104 0
1486 5 0
1487 3 0
1488 126 0
1489 4 0
1490 17 0
1491 5 0
1492 13 0
1493 45 0
1494 27 0
1495 62 0
1496 8 0
1497 9 0
1498 82 0
1499 5 0
1500 1 0
1501 4 0
1502 141 0
1503 6 0
1504 14 0
1505 31 0
1506 9 0
1507 18 0
1508 203 0
1509 23 0
1510 5 0
1511 96 0
1512 283 0
1513 16 0
1514 10 0
1515 13 0
1516 17 0
1517 10 0
1518 8 0
1519 7 0
1520 64 0
1521 20 0
1522 1 0
1523 1 0
1524 29 0
1525 99 0
1526 3 0
1527 7 0
1528 25 0
1529 16 0
1530 3 0
1531 1 0
1532 4 0
1533 4 0
1534 3 0
1535 23 0
1536 1 0
1537 30 0
1538 8 0
1539 1 0
1540 1 0
1541 2 0
1542 10 0
1543 1 0
1544 23 0
1545 1 0
1546 5 0
1547 15 0
1548 34 0
1549 45 0
1550 27 0
1551 1 0
1552 46 0
1553 75 0
1554 3 0
1555 11 0
1556 64 0
1557 168 0
1558 14 0
1559 56 0
1560 5 0
1561 12 0
1562 1 0
1563 17 0
1564 2 0
1565 11 0
1566 27 0
1567 1 0
1568 1 0
1569 35 0
1570 5 0
1571 14 0
1572 86 0
1573 1 0
1574 106 0
1575 28 0
1576 7 0
1577 1 0
1578 10 0
1579 213 0
1580 4 0
1581 37 0
1582 26 0
1583 10 0
1584 1 0
1585 16 0
1586 7 0
1587 5 0
1588 5 0
1589 15 0
1590 6 0
1591 5 0
1592 41 0
1593 32 0
1594 10 0
1595 7 0
1596 69 0
1597 17 0
1598 12 0
1599 3 0
1600 13 0
1601 4 0
1602 35 0
1603 93 0
1604 1 0
1605 2 0
1606 10 0
1607 55 0
1608 30 0
1609 58 0
1610 192 0
1611 23 0
1612 103 0
1613 4 0
1614 7 0
1615 36 0
1616 1 0
1617 88 0
1618 16 0
1619 52 0
1620 1 0
1621 6 0
1622 175 0
1623 44 0
1624 2 0
1625 3 0
1626 24 0
1627 23 0
1628 4 0
1629 8 0
1630 7 0
1631 6 0
1632 2 0
1633 91 0
1634 42 0
1635 7 0
1636 11 0
1637 12 0
1638 21 0
1639 82 0
1640 43 0
1641 84 0
1642 2 0
1643 4 0
1644 3 0
1645 14 0
1646 15 0
1647 1 0
1648 2 0
1649 94 0
1650 38 0
1651 10 0
1652 1 0
1653 57 0
1654 38 0
1655 24 0
1656 11 0
1657 18 0
1658 1 0
1659 39 0
1660 22 0
1661 31 0
1662 39 0
1663 14 0
1664 45 0
1665 1 0
1666 15 0
1667 22 0
1668 34 0
1669 12 0
1670 8 0
1671 5 0
1672 144 0
1673 22 0
1674 2 0
1675 129 0
1676 1 0
1677 29 0
1678 56 0
1679 80 0
1680 6 0
1681 13 0
1682 3 0
1683 1 0
1684 26 0
1685 6 0
1686 27 0
1687 14 0
1688 122 0
1689 131 0
1690 1 0
1691 1 0
1692 22 0
1693 7 0
1694 15 0
1695 101 0
1696 5 0
1697 148 0
1698 1 0
1699 161 0
1700 239 0
1701 1 0
1702 5 0
1703 58 0
1704 106 0
1705 64 0
1706 149 0
1707 1 0
1708 20 0
1709 272 0
1710 50 0
1711 3 0
1712 8 0
1713 33 0
1714 55 0
1715 54 0
1716 48 0
1717 94 0
1718 41 0
1719 39 0
1720 4 0
1721 21 0
1722 210 0
1723 1 0
1724 2 0
1725 1 0
1726 115 0
1727 27 0
1728 68 0
1729 15 0
1730 25 0
1731 167 0
1732 5 0
1733 43 0
1734 19 0
1735 17 0
1736 5 0
1737 2 0
1738 78 0
1739 108 0
1740 8 0
1741 1 0
1742 8 0
1743 4 0
1744 9 0
1745 9 0
1746 9 0
1747 27 0
1748 1 0
1749 1 0
1750 6 0
1751 143 0
1752 236 0
1753 37 0
1754 8 0
1755 1 0
1756 15 0
1757 80 0
1758 64 0
1759 23 0
1760 42 0
1761 18 0
1762 29 0
1763 17 0
1764 3 0
1765 2 0
1766 21 0
1767 2 0
1768 20 0
1769 5 0
1770 2 0
1771 4 0
1772 1 0
1773 7 0
1774 3 0
1775 1 0
1776 22 0
1777 1 0
1778 2 0
1779 11 0
1780 32 0
1781 1 0
1782 89 0
1783 11 0
1784 12 0
1785 7 0
1786 1 0
1787 1 0
1788 1 0
1789 8 0
1790 1 0
1791 27 0
1792 31 0
1793 1 0
1794 10 0
1795 2 0
1796 31 0
1797 2 0
1798 82 0
1799 34 0
1800 1 0
1801 1 0
1802 100 0
1803 3 0
1804 41 0
1805 58 0
1806 75 0
1807 14 0
1808 1 0
1809 8 0
1810 5 0
1811 1 0
1812 1 0
1813 1 0
1814 3 0
1815 32 0
1816 26 0
1817 42 0
1818 8 0
1819 21 0
1820 3 0
1821 1 0
1822 46 0
1823 1 0
1824 2 0
1825 106 0
1826 12 0
1827 23 0
1828 2 0
1829 1 0
1830 15 0
1831 7 0
1832 8 0
1833 1 0
1834 3 0
1835 3 0
1836 2 0
1837 86 0
1838 60 0
1839 4 0
1840 26 0
1841 38 0
1842 1 0
1843 1 0
1844 2 0
1845 5 0
1846 1 0
1847 4 0
1848 2 0
1849 1 0
1850 27 0
1851 12 0
1852 1 0
1853 11 0
1854 43 0
1855 1 0
1856 9 0
1857 1 0
1858 10 0
1859 5 0
1860 1 0
1861 21 0
1862 4 0
1863 2 0
1864 5 0
1865 69 0
1866 1 0
1867 61 0
1868 1 0
1869 2 0
1870 215 0
1871 1 0
1872 8 0
1873 1 0
1874 3 0
1875 10 0
1876 76 0
1877 4 0
1878 1 0
1879 3 0
1880 3 0
1881 7 0
1882 11 0
1883 1 0
1884 5 0
1885 17 0
1886 18 0
1887 1 0
1888 24 0
1889 1 0
1890 7 0
1891 1 0
1892 10 0
1893 2 0
1894 2 0
1895 2 0
1896 166 0
1897 33 0
1898 10 0
1899 1 0
1900 1 0
1901 126 0
1902 1 0
1903 5 0
1904 2 0
1905 1 0
1906 5 0
1907 1 0
1908 1 0
1909 32 0
1910 11 0
1911 4 0
1912 5 0
1913 4 0
1914 15 0
1915 10 0
1916 25 0
1917 25 0
1918 2 0
1919 146 0
1920 1 0
1921 1 0
1922 1 0
1923 2 0
1924 1 0
1925 34 0
1926 68 0
1927 1 0
1928 31 0
1929 43 0
1930 4 0
1931 36 0
1932 1 0
1933 67 0
1934 4 0
1935 158 0
1936 15 0
1937 2 0
1938 13 0
1939 8 0
1940 57 0
1941 1 0
1942 2 0
1943 1 0
1944 19 0
1945 59 0
1946 65 0
1947 111 0
1948 51 0
1949 3 0
1950 125 0
1951 11 0
1952 62 0
1953 32 0
1954 86 0
1955 87 0
1956 9 0
1957 7 0
1958 61 0
1959 84 0
1960 1 0
1961 8 0
1962 7 0
1963 2 0
1964 2 0
1965 7 0
1966 14 0
1967 72 0
1968 4 0
1969 1 0
1970 1 0
1971 19 0
1972 18 0
1973 1 0
1974 21 0
1975 1 0
1976 9 0
1977 18 0
1978 61 0
1979 1 0
1980 9 0
1981 1 0
1982 1 0
1983 1 0
1984 49 0
1985 1 0
1986 2 0
1987 5 0
1988 6 0
1989 3 0
1990 20 0
1991 2 0
1992 13 0
1993 29 0
1994 24 0
1995 8 0
1996 12 0
1997 172 0
1998 19 0
1999 3 0
2000 48 0
2001 87 0
2002 168 0
2003 15 0
2004 4 0
2005 4 0
2006 3 0
2007 8 0
2008 2 0
2009 3 0
2010 32 0
2011 7 0
2012 1 0
2013 1 0
2014 1 0
2015 4 0
2016 1 0
2017 3 0
2018 633 0
2019 57 0
2020 8 0
2021 1 0
2022 11 0
2023 21 0
2024 5 0
2025 3 0
2026 297 0
2027 76 0
2028 4 0
2029 80 0
2030 18 0
2031 13 0
2032 17 0
2033 26 0
2034 32 0
2035 18 0
2036 3 0
2037 1 0
2038 2 0
2039 2 0
2040 1 0
2041 9 0
2042 28 0
2043 16 0
2044 11 0
2045 15 0
2046 16 0
2047 6 0
2048 5 0
2049 5 0
2050 15 0
2051 5 0
2052 1 0
2053 1 0
2054 6 0
2055 5 0
2056 3 0
2057 54 0
2058 32 0
2059 13 0
2060 51 0
2061 2 0
2062 23 0
2063 1 0
2064 19 0
2065 2 0
2066 84 0
2067 13 0
2068 12 0
2069 15 0
2070 94 0
2071 24 0
2072 13 0
2073 117 0
2074 5 0
2075 1 0
2076 5 0
2077 11 0
2078 13 0
2079 54 0
2080 2 0
2081 2 0
2082 51 0
2083 13 0
2084 3 0
2085 3 0
2086 13 0
2087 112 0
2088 4 0
2089 45 0
2090 158 0
2091 41 0
2092 119 0
2093 19 0
2094 120 0
2095 1 0
2096 4 0
2097 10 0
2098 2 0
2099 6 0
2100 61 0
2101 33 0
2102 19 0
2103 63 0
2104 24 0
2105 6 0
2106 44 0
2107 11 0
2108 3 0
2109 1 0
2110 19 0
2111 1 0
2112 4 0
2113 9 0
2114 20 0
2115 7 0
2116 75 0
2117 49 0
2118 5 0
2119 37 0
2120 1 0
2121 3 0
2122 1 0
2123 25 0
2124 29 0
2125 44 0
2126 1 0
2127 27 0
2128 1 0
2129 4 0
2130 31 0
2131 166 0
2132 6 0
2133 14 0
